Id,y
10317,-399.5921247161316
10318,234.457280307064
10319,-38.734693570326336
10320,238.36874871850662
10321,28.69744199018281
10322,238.23095785965256
10323,-130.00744030000132
10324,-681.2945617788492
10325,61.58065295954254
10326,-444.9298506709588
10327,-14.713208392840876
10328,680.476782342856
10329,288.73260649376397
10330,839.9704901556712
10331,416.65747651917906
10332,167.35603728915666
10333,-86.77953786706848
10334,332.76996760043625
10335,-201.33443093425353
10336,-43.625082987841544
10337,-107.90237779609683
10338,-284.03573802517025
10339,232.60855717832538
10340,237.83315171539954
10341,74.39980567720292
10342,255.51770406364582
10343,-168.6496192856101
10344,68.56334601629
10345,-365.4419817252605
10346,189.7064988609459
10347,-369.8332497667087
10348,-250.90024390237795
10349,76.31355019623214
10350,-344.94550923377574
10351,-187.4233932681253
10352,482.1697569825212
10353,125.75266972885954
10354,450.69194375218495
10355,216.17619018208174
10356,34.34193571930454
10357,57.51145596121507
10358,-211.41949894712698
10359,49.76249180949319
10360,76.1110402075845
10361,-29.196254490440634
10362,33.04895852873751
10363,364.56271216309955
10364,234.48280987315124
10365,-21.79655485908971
10366,-476.9378770477995
10367,43.567658993046685
10368,-310.95721366516904
10369,-46.94111622603693
10370,181.1955810713351
10371,-214.96242982007135
10372,-80.22706031522097
10373,841.2082291657359
10374,102.3567870858698
10375,37.29773804688182
10376,77.39818275960222
10377,435.7945214936917
10378,111.39479265155695
10379,-128.82922415387486
10380,573.0501210583958
10381,48.602468077910984
10382,-68.55414659218836
10383,56.68162450583023
10384,-360.30993199943975
10385,131.90192283450415
10386,-264.52589763343013
10387,-378.7932497249922
10388,-190.099292599766
10389,862.9152130409606
10390,159.57649666231066
10391,514.020463580145
10392,61.38766780340676
10393,720.8758958326571
10394,-450.9767310398017
10395,105.89444211999736
10396,-27.532603044002784
10397,-23.435561966770248
10398,331.2059982949456
10399,-156.02456394824077
10400,0.947701838560015
10401,17.23240516531977
10402,143.23908417021232
10403,53.22645139074663
10404,41.01334926979459
10405,-129.39255146834748
10406,430.9165210459299
10407,-427.9096196573567
10408,49.11400485209194
10409,-221.6475803891873
10410,-313.7597121868497
10411,115.24452244706954
10412,96.10097204453527
10413,-399.9159849424205
10414,-8.411407923562802
10415,733.1841324374676
10416,-332.4267664916505
10417,83.67612042194311
10418,339.7927486554423
10419,-35.11570131451412
10420,38.20433543387821
10421,-606.1984890559303
10422,194.27285338946132
10423,155.03155116158226
10424,-111.25647787348392
10425,-63.339371636516134
10426,403.9358187289636
10427,690.9194303358593
10428,75.7812994364498
10429,-340.3154065235755
10430,-195.7615954269782
10431,40.44513870875604
10432,-137.654187960293
10433,-95.6747965895447
10434,290.84353787250217
10435,568.464681347278
10436,351.2186507540746
10437,194.71516658168238
10438,-312.150842087193
10439,-518.3107868724475
10440,-80.75158048061297
10441,-109.91053830578473
10442,491.41083647519594
10443,371.4851448604936
10444,343.856644668435
10445,114.60785397368444
10446,-315.204421909882
10447,83.10396509307078
10448,-82.59915101774038
10449,-182.21902722527554
10450,-294.91729245130455
10451,-294.2105553148693
10452,611.5470417356515
10453,-34.75613410359253
10454,-115.04157690057768
10455,263.2793379023754
10456,346.0565120928377
10457,194.61161526910965
10458,257.3561496384939
10459,-303.20809492711487
10460,-173.19591085705989
10461,-88.53983448578487
10462,137.6016120001119
10463,337.0486492780648
10464,155.72523460362666
10465,-250.29079290523782
10466,148.0634001514353
10467,333.6821886093782
10468,-260.3363923834252
10469,340.307909227914
10470,224.68535571269524
10471,-607.2797170619305
10472,-54.85959294091876
10473,-685.0910817258426
10474,268.2582707785937
10475,108.79743563388395
10476,-233.16761717272033
10477,115.89088157850186
10478,75.28875461498458
10479,312.58695394034214
10480,78.42590704679507
10481,-509.6307964395815
10482,142.1529457847461
10483,-567.6096744598831
10484,99.19784411013076
10485,181.76569364680984
10486,-27.407098394358098
10487,-646.821050815974
10488,-261.632816250299
10489,-398.8768891978155
10490,-259.4107520561828
10491,-252.05740356799035
10492,-25.647967227331492
10493,-479.3579494231416
10494,109.91068619021905
10495,161.94257969113963
10496,-436.80717423975443
10497,-66.01220442256734
10498,-73.60538265407175
10499,51.00273944619399
10500,7.609681032163947
10501,-38.39048673108258
10502,493.59597060692766
10503,-303.4490805444864
10504,285.3630587606858
10505,236.93082121946173
10506,-112.90288738209132
10507,-104.91639705404702
10508,70.11071172015181
10509,-334.40218077461753
10510,-526.1520613513314
10511,26.695126681540287
10512,16.625076878906647
10513,-282.6239186862389
10514,-156.76438922324795
10515,-368.7038524010556
10516,87.26698388397347
10517,9.621961449394139
10518,159.33855433394922
10519,737.8354361900717
10520,-63.525614896837645
10521,253.3923454040679
10522,-195.47926226047878
10523,-233.60406275700555
10524,672.0430027603298
10525,161.02647811633975
10526,-86.92388588378196
10527,767.4499376317856
10528,300.14345470154257
10529,-264.6332621205304
10530,506.8069224983662
10531,413.7325757860615
10532,-227.9556542045853
10533,270.7218219182477
10534,166.27214538843157
10535,467.8359469952991
10536,691.014192741332
10537,-235.19550162577548
10538,-204.49475633783646
10539,235.56549902566945
10540,481.5082289895011
10541,-404.286371626173
10542,499.6345988790217
10543,-280.42362428355995
10544,349.6353570127744
10545,56.27921855932717
10546,377.78382419955244
10547,58.239294125082374
10548,424.29981217464814
10549,85.80041244154705
10550,-252.99288852458895
10551,172.86784495501993
10552,-190.10660020571407
10553,306.9642865236682
10554,-179.11766493342262
10555,-155.77590494004863
10556,-208.75257057910773
10557,-257.4259780204174
10558,-187.88708045784347
10559,178.9596858980307
10560,769.2994246067652
10561,131.45400495646197
10562,-86.33605847725528
10563,-440.78969412879746
10564,522.2063378416916
10565,74.26044537058921
10566,-273.3451908082474
10567,23.885483202722238
10568,-140.8861901167377
10569,337.44189332546415
10570,63.42512024403076
10571,-78.12104360563961
10572,-209.4159615061062
10573,-354.3022169957896
10574,261.54958940727244
10575,252.7847530350219
10576,415.332793496398
10577,-341.41062177496275
10578,-101.54306561728913
10579,-82.9800373443464
10580,-146.19185945082967
10581,-400.9570095088501
10582,114.68810161530716
10583,-318.40944917284025
10584,-27.12865111315021
10585,253.39206355032292
10586,-15.161597235909934
10587,490.2763101566969
10588,67.16055415516038
10589,-583.6536301606626
10590,566.8292227808815
10591,-659.7840206113415
10592,-280.3445865766314
10593,-618.4849576034634
10594,-403.08152177208166
10595,52.58079586777632
10596,154.13724781790532
10597,-187.1872458864617
10598,45.06432286401862
10599,389.8698024589752
10600,497.49442770097284
10601,-172.60466145696944
10602,-199.48804830691142
10603,146.332135404588
10604,-745.9314211823641
10605,-230.93578234679597
10606,-157.7376882351048
10607,170.5558567216078
10608,58.528195791273916
10609,21.778235377083256
10610,-33.84543238859576
10611,527.0115321450171
10612,370.3597932478202
10613,-83.70884929336633
10614,-297.8667818275175
10615,379.6300416409045
10616,-194.49981867886424
10617,-59.08115423924125
10618,-59.05074145608558
10619,-265.7953310406414
10620,-488.3242148449629
10621,-28.133316815097015
10622,-110.8972425166389
10623,642.5198198743137
10624,-25.10495824557508
10625,368.2746547201453
10626,274.7992135270412
10627,416.52612933638443
10628,110.57324867984285
10629,561.3783520521663
10630,497.14376211577604
10631,-201.609877344509
10632,-370.0522982615883
10633,731.0573724235979
10634,-380.13707915516886
10635,-200.60251550520834
10636,272.08601189375474
10637,269.8405899107626
10638,-243.5639950853458
10639,-80.64209434586881
10640,-467.9770128985549
10641,384.1033091717123
10642,-158.5146407643826
10643,-321.14290897908035
10644,-72.30709812158345
10645,244.89650104863088
10646,-111.76687989927564
10647,-71.30354161628671
10648,-97.14900534513876
10649,387.992852944462
10650,134.07976082545454
10651,-372.7245397183439
10652,-153.897348914106
10653,376.0557246783063
10654,-45.066999727282095
10655,29.111024201616768
10656,-164.38841371392445
10657,291.38028755702345
10658,-389.64290898924526
10659,-145.453813660728
10660,276.50614199272445
10661,-134.09381091718927
10662,82.94811155481158
10663,143.77337061052734
10664,230.8537782304085
10665,649.8980469913477
10666,188.10011410399187
10667,170.77221614376174
10668,-533.8474844790477
10669,-516.1349688253699
10670,-356.7869746721653
10671,480.9037432056478
10672,-54.53599296167546
10673,-272.66057204038066
10674,-89.16369341976724
10675,-97.40004082495976
10676,-264.2980377506264
10677,-558.8516759610405
10678,-18.223173989822318
10679,238.68337858797926
10680,-107.49682687897644
10681,-439.7371496922734
10682,-366.0873776204495
10683,540.4744022919007
10684,-335.91922953998835
10685,128.98481364662436
10686,-360.46505927788354
10687,-211.01458656819966
10688,115.70383605399668
10689,-723.6333562247717
10690,380.8939221056083
10691,24.300969805755514
10692,-145.38761452740968
10693,-157.2829561785385
10694,134.10336003672947
10695,215.9571007711614
10696,-310.2061637343893
10697,18.018883693842774
10698,-287.1696947296588
10699,-244.82888943623848
10700,-126.15190632103042
10701,-276.851033697201
10702,-63.9028231953838
10703,-268.29074198436496
10704,80.99060618707607
10705,135.49197649147868
10706,265.8617173707352
10707,290.1533893185736
10708,72.85750706987572
10709,-88.64501838284367
10710,-562.5238017086104
10711,-257.9685916645918
10712,-88.32818773227635
10713,-608.9048913545771
10714,16.64812984686707
10715,-117.99664144508846
10716,244.488135858251
10717,60.961320646526495
10718,640.8504726114264
10719,15.07359265866237
10720,135.00644430477246
10721,39.52337453323236
10722,86.44560574134219
10723,20.337654615455545
10724,217.44242023198058
10725,-8.574845990247553
10726,172.39758731739886
10727,-326.00374877328966
10728,347.58134072403794
10729,128.95803909114503
10730,-379.75008861295316
10731,-134.7069570566249
10732,153.5688851434242
10733,-72.12278608897049
10734,183.30848830572674
10735,-456.5387761913784
10736,152.27530162599663
10737,-20.65828059907081
10738,245.62232835465818
10739,776.4009728233552
10740,-320.14345296022464
10741,-479.31970828477773
10742,-69.75434860290842
10743,-372.0104531960516
10744,397.2822473818082
10745,94.97293025154049
10746,-545.8700939849759
10747,92.71733084803307
10748,456.62324679869687
10749,140.33519629203929
10750,-542.6167845034415
10751,33.256178473055606
10752,237.5455531193659
10753,-260.51478060377366
10754,-227.74117804894505
10755,-18.3742079446442
10756,357.2320793577895
10757,234.16866322379468
10758,309.04949086471566
10759,109.41620907267807
10760,297.04627719533823
10761,431.2827186897727
10762,-285.9027541516833
10763,-461.1231850605626
10764,458.8411685202925
10765,-35.13247865793414
10766,-138.9667786727793
10767,435.87811135413835
10768,-327.55173248124305
10769,-16.175842225601105
10770,32.687383150971606
10771,-143.1103609361338
10772,-82.9116379681933
10773,-26.39584957908842
10774,-295.9065424837685
10775,-300.9445513092773
10776,-157.03746176056396
10777,-444.10542517056723
10778,55.542959233744156
10779,136.09573343373808
10780,-59.934234414138245
10781,774.786939355854
10782,-291.8214694025419
10783,449.65451335805176
10784,-231.2008249130528
10785,88.18058840405124
10786,511.68238161594377
10787,27.698913991854216
10788,69.71900343078514
10789,-684.0304286748186
10790,-181.16575418910753
10791,-592.2856835316262
10792,-326.37230449136825
10793,527.5739554313374
10794,-175.98223228892516
10795,555.3273243262494
10796,-40.0621925694767
10797,-242.9096118442564
10798,466.47500983220846
10799,209.72657821779856
10800,112.47399028633752
10801,655.9597092112724
10802,-253.67288201365395
10803,-143.14006436902682
10804,261.9090334491254
10805,-51.43052462098911
10806,-646.5343714931211
10807,-114.11730645512905
10808,126.1493111800803
10809,204.59346285899466
10810,-300.3936136583133
10811,-415.68674588953917
10812,6.4491528842807835
10813,72.80107777482876
10814,160.66087208145208
10815,249.31168929181675
10816,-248.28534524656283
10817,7.83062992261268
10818,-466.38382701665813
10819,290.1514440446011
10820,-309.0332065633395
10821,528.6916611956258
10822,372.4938479322539
10823,-328.0862663096856
10824,-94.65873407725145
10825,55.56919414045728
10826,67.34382419031695
10827,-533.6683812491307
10828,-128.10863350344837
10829,-542.9948584464186
10830,54.63463967258065
10831,182.66043483267887
10832,-41.299485730890765
10833,652.8127633917354
10834,-336.96578073788817
10835,99.96282019773781
10836,811.7900163367074
10837,-346.2521160652997
10838,103.6908796009835
10839,487.73608126333204
10840,120.89569101399132
10841,-324.3296740543697
10842,-136.41212971214856
10843,-41.92443003097701
10844,282.70298658023364
10845,345.6203289702047
10846,124.69798534752331
10847,-206.11335283373353
10848,155.9399858321405
10849,-443.76722994338513
10850,-273.34300340059616
10851,195.95033081854575
10852,-30.690040851399853
10853,86.56778659815471
10854,-312.2113618894963
10855,41.0052469614577
10856,307.67518019994776
10857,532.9059494214042
10858,260.16168056338006
10859,362.00550753373676
10860,101.3289812019678
10861,38.44129613989421
10862,20.267674753903044
10863,117.440249880746
10864,573.6911827078552
10865,-507.5920585145003
10866,-211.76962671045638
10867,-78.39989740428169
10868,-319.5737676595731
10869,-267.4465644183343
10870,-780.8570319676232
10871,50.229980556443486
10872,-298.5490108171673
10873,23.392386523116965
10874,-76.29059741014696
10875,-257.5974704642544
10876,171.56436509796524
10877,-121.60078316248968
10878,-451.37377685543015
10879,81.13533884268243
10880,-212.5524931714259
10881,-3.5349272290953624
10882,-408.25548100018455
10883,-158.65133194465807
10884,238.39834201613044
10885,-133.03572327369642
10886,-266.08408260606404
10887,247.74270438194765
10888,347.9665442832367
10889,-511.31524281086627
10890,21.815871215019293
10891,-163.84140964229078
10892,-472.560836397047
10893,-365.0082671512343
10894,272.4371379322396
10895,92.37376374891609
10896,491.80814568465115
10897,-200.0360581358081
10898,144.31490824987463
10899,-554.3580524199987
10900,-449.357557894157
10901,565.0154801799596
10902,446.31875807462137
10903,309.6973881874122
10904,282.92794140774976
10905,176.1976281899677
10906,-315.14185176038086
10907,612.3377931152963
10908,274.2522312477309
10909,-19.436173058565323
10910,404.62544777052426
10911,47.26648142698526
10912,101.89624080960452
10913,98.1480956277787
10914,-231.35258244372292
10915,136.33612319164234
10916,-150.31005926794927
10917,461.19954997878716
10918,145.69015888427288
10919,-405.82374187555797
10920,-405.55256587509547
10921,213.67394365056137
10922,-204.8036402731439
10923,-118.57063791050817
10924,675.2302648290716
10925,145.16198786853462
10926,489.6870020199618
10927,-173.76557459369323
10928,89.69168465283664
10929,239.0117915423097
10930,-68.18000068660065
10931,93.6667756151324
10932,-196.55301722008727
10933,-711.7534447200926
10934,-104.15023991148968
10935,55.73003950122953
10936,74.24035058478638
10937,625.7495908769039
10938,234.98688486875457
10939,221.5929479387567
10940,61.93159175679481
10941,239.73644833443626
10942,-21.338081818318354
10943,180.16473629709185
10944,14.918627995497932
10945,-374.86568834825124
10946,-397.51492885840287
10947,114.6669084321612
10948,-269.61622879894264
10949,0.13921221449195675
10950,-34.59484676069377
10951,72.73402122668146
10952,-188.80556313903804
10953,-365.53367192345337
10954,-67.5955225542682
10955,19.501170139178544
10956,212.782590138233
10957,170.72284688263176
10958,48.75605588201891
10959,-239.44652279164623
10960,409.73820515517986
10961,399.868005650309
10962,18.69310045997637
10963,165.76697195984326
10964,-124.38945349671046
10965,54.99452321278642
10966,640.4320745648678
10967,7.5787927355545
10968,-265.04763041001087
10969,1.6927330910933005
10970,18.517133621267316
10971,-248.85163930169279
10972,106.86193154650806
10973,251.63914312090907
10974,133.8377395364066
10975,-358.26696137693034
10976,426.2614473176399
10977,71.97842246974045
10978,-322.08755962521997
10979,438.8402675015935
10980,-40.13211449134146
10981,283.80356865292583
10982,-487.906195332584
10983,-86.93302825214766
10984,-470.8501510916903
10985,73.14648277315166
10986,-688.3900989407988
10987,392.47856756604034
10988,-328.6310374955381
10989,149.3916006346922
10990,321.79311476060536
10991,584.3930870450628
10992,206.75729570024868
10993,36.54822599700801
10994,-37.77828521118824
10995,-551.051709465136
10996,-107.85120387756987
10997,-176.8060279535303
10998,-356.8894911731825
10999,418.4145841124781
11000,-26.133496016981212
11001,-213.90951362803085
11002,246.57978881987682
11003,-32.01102494971214
11004,-126.73258849582673
11005,26.914491557619336
11006,198.92197376295215
11007,-18.84355441470709
11008,-119.51484607642361
11009,-389.9037605310737
11010,-149.50928607147847
11011,-308.9620302146943
11012,-478.77716041375214
11013,-616.7291412522789
11014,-25.890829611384326
11015,-133.1765903168638
11016,-633.058725229321
11017,-32.26329474560717
11018,28.79581958169464
11019,-290.00132364066013
11020,-168.02496539200064
11021,-173.84102001973963
11022,107.27955415166298
11023,278.3287852070006
11024,164.73665181591304
11025,596.7860199506159
11026,737.7802177171221
11027,-57.044398703887644
11028,-20.38191302788508
11029,193.11140830024618
11030,150.9524222036814
11031,-340.8779258558666
11032,207.5565702465376
11033,-27.674726125892803
11034,-146.9516573657119
11035,-121.8806682961266
11036,144.47950532989023
11037,333.2095316788967
11038,-452.51312096804503
11039,-208.53684674422306
11040,265.84494752360933
11041,-86.19645950050065
11042,-456.0106179223627
11043,-377.73004720142745
11044,277.5566889704526
11045,-98.28816556864363
11046,-258.67741823285036
11047,508.51302164659035
11048,-27.829466767415397
11049,-397.83822522418717
11050,27.29423154804166
11051,55.46090696291324
11052,86.52443961502699
11053,-417.71826706416687
11054,265.0746921743696
11055,126.4953798005734
11056,-731.2337998933422
11057,26.768529070431686
11058,15.172424965474352
11059,603.1491770539604
11060,-68.51036908576118
11061,-630.1588497389247
11062,391.43989504517
11063,191.26739771271235
11064,-82.79915889804563
11065,874.2798355716812
11066,130.1022096560792
11067,24.825257629838664
11068,10.015684555530285
11069,407.5535519509842
11070,184.93372244983635
11071,699.4013403550842
11072,12.874182171249611
11073,-569.795031205474
11074,-60.61826753027167
11075,-96.58944292586064
11076,19.660708357384447
11077,30.225969050065842
11078,-107.06858214835654
11079,-23.448153023308564
11080,-16.56348975511281
11081,18.767317998587583
11082,145.95038182220654
11083,-428.1027566009211
11084,-158.17477611037194
11085,-44.37808089678846
11086,-411.29977054483027
11087,218.42101808202474
11088,141.2453078447526
11089,316.6347559705908
11090,93.68023982535486
11091,154.16405402565525
11092,-132.92025023591034
11093,-293.87357139530695
11094,485.30634558787466
11095,-271.2294815068547
11096,373.3831471784328
11097,-359.6695987563281
11098,-459.9923044506946
11099,209.05369852328135
11100,46.7400835148773
11101,-767.8965435991776
11102,-153.96946682570572
11103,-66.6828924615681
11104,-15.944035080887144
11105,16.075984345000023
11106,157.0389367015734
11107,585.6578635592908
11108,-259.63810597939204
11109,264.4864666930855
11110,171.55865069952716
11111,182.0657255450851
11112,-336.883373360892
11113,-403.23853870315196
11114,114.57772510795469
11115,161.83644349638956
11116,-628.0447010001051
11117,242.01175305538766
11118,362.86303611765277
11119,60.71370640424439
11120,-359.311231213259
11121,-379.0818795057264
11122,237.83778494978867
11123,-293.4175091399242
11124,-397.45137920298095
11125,159.58885605132522
11126,365.0374752135948
11127,-720.612846489735
11128,500.16486577148345
11129,-11.265810006163008
11130,-69.35501502523788
11131,250.86562155967806
11132,-169.3067854080245
11133,120.43720692692642
11134,-39.95315782539332
11135,-520.879065999744
11136,-631.1061053453722
11137,-189.4512872458673
11138,73.57078736644355
11139,39.63813193628232
11140,-459.83743877510443
11141,4.0290717234962825
11142,-197.44889965681622
11143,62.38974256914701
11144,-186.44535236927146
11145,-133.60822019560186
11146,305.022978952864
11147,-46.02246759214783
11148,-42.28147598500742
11149,-174.6134231397821
11150,-221.81742427816542
11151,-177.5825537147667
11152,-1.645779160211508
11153,92.19561472892782
11154,380.63664334812404
11155,5.176285533507815
11156,-43.26413786035967
11157,138.56909768313264
11158,-644.237339971805
11159,-264.05264854098067
11160,388.07711133595257
11161,-314.57550396753174
11162,68.59577885369896
11163,313.90250595867013
11164,-174.13638000550023
11165,75.24506091716724
11166,-48.300496534790184
11167,366.32813493054203
11168,-300.9531752245192
11169,52.29547497280682
11170,199.76450852884628
11171,-291.45213888117695
11172,-221.2552571419513
11173,-347.63373665011375
11174,-203.1697372256599
11175,-377.92297544460416
11176,-39.059901238720634
11177,-27.657708986923346
11178,-4.8400690110828055
11179,387.69317018166964
11180,173.07521100861493
11181,932.2704016789711
11182,-79.75948934966533
11183,140.83197737225044
11184,39.68402985812742
11185,443.5242080443129
11186,342.35994872023844
11187,-137.85795258406284
11188,596.3305304911721
11189,207.64692642350684
11190,-628.7444696897262
11191,498.51770649884355
11192,-157.93924874004884
11193,351.1078397657419
11194,21.71133353560031
11195,-147.8588200554934
11196,204.5724627492805
11197,29.474618249412774
11198,121.4339296412439
11199,-565.6199353865659
11200,-229.61058695852776
11201,-46.804477108741
11202,686.9993413504818
11203,-439.37600813835576
11204,-564.3067809262276
11205,-449.4452387206116
11206,-187.01337557795344
11207,63.714470752307264
11208,226.5321796112895
11209,-238.2619588660744
11210,8.031752667967204
11211,-360.68869418514646
11212,-123.99311613868582
11213,-388.8646194630038
11214,21.02586263144649
11215,-301.5018712563036
11216,215.8774083128963
11217,403.51021004979975
11218,435.69760335692683
11219,-107.10092088372215
11220,186.04692078373665
